Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills
Shanks,,45,60%,4.1,4.2,2.1,4.6,9.5,457,55.80%,25.9,688,1.19,0.33,0.36,0.08,334,-,-,-,-,-,-
Shanks2,,1,100%,3.7,1,3,10,7.1,375,78.60%,16,281,1.47,0.14,0.44,0.1,428,11,496,100%,0%,0,-
Shaoye,,35,42.90%,3.3,3.3,2.6,5.2,8.9,419,65.80%,24,579,1.24,0.5,0.32,0.16,-328,-,-,-,-,-,-
Sharvel,,50,70%,5.7,3,2,8.5,6.4,362,72.90%,15,414,1.49,0.33,0.37,0.26,142,1,133,36%,4%,0,4
ShawiKatami,,20,45%,3.6,1.1,3.2,10.6,1.2,252,69.80%,6.3,175,3.14,1.68,0.36,0.48,-45,-5,-368,30%,5%,0,-
ShazQ,,30,56.70%,4.1,2.6,2.5,7.6,6.1,343,68.10%,17.1,454,1.24,0.28,0.26,0.23,134,4,212,30%,3.30%,0,3
Sheiden,,28,60.70%,4.1,3.6,3.3,9.8,6.5,374,72.20%,16.2,468,1.3,0.33,0.29,0.24,16,-6,-103,39.30%,7.10%,0,5
Shelfmade,,45,64.40%,2.5,2.9,3,4.5,7.8,394,44.40%,19.7,517,0.86,0.34,0.13,0.11,-162,-6,-156,8.90%,17.80%,0,26
Sheo,,37,56.80%,4.4,2.3,2.4,8,6.3,357,74.80%,18.7,465,1.62,0.46,0.4,0.19,155,3,72,35.10%,16.20%,0,1
Shernfire,,32,78.10%,3.8,4.1,3.4,8.9,7.7,422,68.50%,23.8,757,1.37,0.35,0.27,0.21,695,25,1004,12.50%,6.30%,0,5
Shiganari,,46,52.20%,3.3,3.2,2.9,6.2,8.6,418,55.10%,24.6,685,1.08,0.41,0.26,0.1,-353,-8,-67,15.20%,6.50%,0,9
Shigatsu,,1,100%,20,7,1,13,8.5,471,69%,22.1,847,0.69,0.36,0.12,0.08,813,24,1719,0%,0%,0,1
Shiguro,,2,0%,1.8,0.5,2,3,9.1,366,31.70%,14.4,329,1.06,0.38,0.25,0.1,-1981,-10,-358,0%,0%,0,-
Shihan,,14,28.60%,1.4,2.3,4.4,3.8,7.4,360,44.70%,19.7,485,0.88,0.35,0.11,0.07,-750,-12,-665,14.30%,21.40%,0,5
Shikari,,34,76.50%,5.5,2.7,1.8,7.1,7.2,380,45.70%,15.4,451,1.05,0.44,0.1,0.17,-13,-4,167,17.60%,8.80%,0,12
Shini,,27,40.70%,2.2,1.5,3.5,6.3,6.1,325,74.80%,16.1,365,1.46,0.28,0.43,0.22,-14,0,-8,33.30%,14.80%,0,2
Shinki,,17,29.40%,3,1.1,3.9,10.4,1.1,251,69.40%,8.2,210,2.87,1.49,0.28,0.33,28,-5,68,29.40%,0%,0,-
Shlatan,,46,52.20%,2.9,3.5,3.9,7.9,6.2,364,69.60%,18.3,513,1.3,0.37,0.24,0.25,409,4,208,47.80%,10.90%,0,9
Shoganai,,3,0%,1,1.7,4.3,2.7,7.8,337,45.10%,23.4,478,0.67,0.35,0.12,0.07,-703,20,-29,33.30%,0%,0,-
Shogun,,43,74.40%,5.3,4.2,2.3,7.9,9.3,456,67.70%,25,762,1.26,0.48,0.28,0.15,618,7,318,16.30%,11.60%,0,3
Shoiti,,3,0%,1.6,0.7,5.3,7.7,1.3,234,46.80%,7.4,158,3.84,1.79,0.6,0.49,-42,-1,225,33.30%,33.30%,0,1
Shourdy,,21,42.90%,1.6,2.7,5,5.2,7.5,388,61.70%,26.8,630,0.86,0.33,0.16,0.03,16,0,89,4.80%,23.80%,0,17
ShowMaker,,49,65.30%,5,3.3,2,6.5,9,425,64.80%,26.1,677,1.48,0.53,0.34,0.22,56,-2,-2,28.60%,8.20%,0,8
Shrimp,,24,54.20%,3.2,3.2,3.8,8.9,6.9,376,73.80%,18.2,478,1.65,0.43,0.43,0.18,390,12,676,37.50%,12.50%,0,-
Shunn,,39,56.40%,6.2,4,1.6,5.8,8.4,425,67.70%,24.6,688,1.33,0.55,0.3,0.19,-107,-10,-137,23.10%,7.70%,0,7
Shy Carry,,33,60.60%,5.1,4.2,2,6,9.2,431,70.50%,24.3,637,1.08,0.38,0.26,0.13,-130,-7,-423,18.20%,6.10%,0,2
SiddyWiddy,,6,33.30%,3.1,3.3,4.3,10,5.2,331,72.90%,17.7,498,1.46,0.53,0.25,0.42,-271,-2,-190,33.30%,0%,0,1
Siler,,22,59.10%,6,4.2,1.8,6.4,9.7,460,69.40%,27.2,654,1.3,0.45,0.26,0.13,484,13,374,18.20%,13.60%,0,5
Silk,,21,47.60%,4.4,5,2.4,5.6,9.5,451,69.80%,28.6,767,1.21,0.38,0.28,0.12,201,2,173,33.30%,4.80%,0,3
Simpli,,38,57.90%,3.7,4.1,2.8,6.4,8.9,431,63.20%,26,717,1.08,0.42,0.23,0.17,18,-3,-40,13.20%,0%,0,13
Simpy,,36,58.30%,3.1,0.5,3.8,11.2,1.3,259,71.70%,6.5,179,3.87,1.76,0.59,0.37,-50,1,144,27.80%,11.10%,0,1
Sinmivak,,33,54.50%,3,2.5,2.8,5.8,7.1,361,56.30%,17.9,455,1.02,0.42,0.12,0.16,53,-2,-76,9.10%,0%,0,10
Sintax,,2,50%,2.8,7,5,7,8.8,432,60.20%,28,723,0.97,0.37,0.11,0.09,-546,-26,-344,0%,50%,0,3
Siuloong,,1,0%,1.3,2,7,7,1,277,56.20%,11.2,306,4.29,2.97,0.37,0.72,1388,0,752,0%,0%,0,-
Sivvy,,14,0%,1.7,1.1,4.5,6.4,1,237,75.40%,7.8,145,2.76,1.42,0.28,0.41,-97,-10,-238,35.70%,0%,0,1
Siwoo,,50,70%,4,3.3,2.1,5.3,8.6,409,54.20%,24.3,651,1.05,0.36,0.2,0.13,234,7,93,16%,16%,0,34
Six0x,,28,78.60%,7.9,4.8,1.5,6.7,8.6,435,63.30%,22.5,617,1.22,0.4,0.27,0.06,-344,-9,-62,10.70%,0%,1,4
SkB,,18,33.30%,1.4,2.1,3.6,2.9,7.9,373,44.90%,21.1,465,1.03,0.39,0.17,0.14,-344,-3,-244,22.20%,5.60%,0,9
Skaterot,,21,47.60%,3.5,4,2.5,4.6,9,424,58.50%,25,686,0.9,0.32,0.17,0.07,-62,0,115,28.60%,14.30%,0,7
Skeanz,,41,63.40%,4,3,2.7,7.7,6.2,359,68.10%,16.9,452,1.25,0.28,0.25,0.23,56,-1,-130,24.40%,4.90%,0,3
SkewMond,,46,80.40%,6.4,3.7,2.3,10.8,6.4,383,76.60%,18.8,591,1.5,0.34,0.3,0.26,325,9,357,41.30%,8.70%,0,7
Skude,,18,38.90%,2.4,1.8,4.1,8.2,5.9,335,65.60%,14.3,390,1.36,0.36,0.27,0.23,45,-4,-1,38.90%,11.10%,0,3
SkyBart,,11,27.30%,2.1,2,3.4,4.9,7.5,364,59.30%,18.9,395,1.17,0.44,0.16,0.17,-282,-4,-325,9.10%,0%,0,1
SkyTec,,21,38.10%,1.9,0.5,6.8,12,0.9,251,75.70%,8,226,3.67,1.89,0.44,0.35,-254,-7,-187,14.30%,42.90%,0,1
Skye1,,14,35.70%,2.6,1.6,3.6,7.6,7.2,357,54.20%,22.9,624,0.82,0.28,0.11,0.07,-245,0,110,0%,14.30%,0,4
Slayder,,27,51.90%,5.8,6.7,2,4.7,10,490,70.40%,25.7,714,0.95,0.36,0.25,0.09,331,12,343,25.90%,0%,1,2
Slayer,,46,37%,2.8,3.5,2.7,4.3,9.6,429,63.80%,29.6,788,0.97,0.33,0.29,0.08,-279,3,124,17.40%,6.50%,0,15
Slayer3,,16,43.80%,2.4,3.6,3.9,5.7,7.7,398,58%,22.4,561,0.87,0.36,0.15,0.09,314,3,127,25%,6.30%,0,3
Sloth,,24,58.30%,3.9,1,3.3,11.8,1.5,267,72.10%,7.4,203,3.05,1.42,0.38,0.45,204,2,128,33.30%,4.20%,0,1
SlowQ,,32,59.40%,4.6,4.4,2.2,5.5,9.3,444,65.70%,26.7,687,1.34,0.51,0.28,0.19,215,6,98,25%,6.30%,0,4
Slowz,,30,26.70%,2,3.5,3.5,3.6,9.2,412,61.10%,25.9,647,1.12,0.36,0.39,0.17,-346,-3,-211,13.30%,6.70%,0,7
Slyv3r,,12,41.70%,4.1,3.1,2.7,7.9,7.8,394,66.20%,23.7,662,0.84,0.36,0.15,0.16,-36,-5,-122,16.70%,8.30%,0,-
Sm0oZi,,14,21.40%,2.4,2.4,2.4,3.2,8.8,390,58.50%,21.6,445,0.92,0.34,0.21,0.11,-458,-7,-187,14.30%,7.10%,0,2
Smarty,,14,42.90%,3,0.6,3.9,10.9,1.1,247,78.70%,8.6,220,3.27,1.52,0.5,0.38,53,1,100,35.70%,14.30%,0,-
Smash,,53,47.20%,3.4,3.7,2.6,5.1,9.7,446,69.80%,29.3,724,1.18,0.4,0.35,0.14,432,10,-284,26.40%,7.50%,0,5
Smebber,,1,0%,0,0,3,0,1.4,201,0%,8.1,144,1.88,0.88,0.22,0.17,-1661,-1,-47,0%,0%,0,-
Smurfe,,14,42.90%,2.3,1.7,3.7,6.9,6.9,355,52.30%,21.1,508,1,0.39,0.16,0.15,-211,-9,-361,35.70%,0%,0,3
Sn1lle,,17,41.20%,3.1,2.2,3.2,7.6,6,338,74.20%,18.3,528,1.68,0.44,0.41,0.26,-390,-7,-314,23.50%,11.80%,0,-
Snabi,,21,47.60%,2.7,0.6,3.3,8.4,3.4,280,65.80%,8.6,224,2.19,0.99,0.25,0.23,625,36,870,33.30%,0%,0,-
Snake,,10,40%,2.3,0.4,4.4,9.8,0.9,235,65.90%,5.9,140,3.38,1.82,0.36,0.42,-96,-4,-159,30%,20%,0,-
Snaker,,33,51.50%,4.5,5.8,2.8,7,8.5,445,69.20%,25.9,720,1.4,0.55,0.33,0.23,254,-6,-203,39.40%,3%,0,8
Sniper,,22,45.50%,1.6,2.2,3.5,3.3,7.2,362,42.20%,16.6,438,0.8,0.38,0.12,0.16,-469,-10,-430,13.60%,0%,0,7
SoIdier,,26,65.40%,7.1,5.4,1.7,6.3,8.9,460,64.70%,24.5,657,0.76,0.24,0.24,0,340,-1,23,26.90%,3.80%,0,5
Soboro,,50,52%,2.8,2.5,2.7,5.1,7.8,384,52.40%,20.6,528,0.93,0.34,0.16,0.11,245,5,78,12%,4%,0,8
Solokill,,31,41.90%,2.8,1.8,2.4,4.8,7.6,367,55.40%,14.5,340,1.12,0.45,0.15,0.22,-551,-,-,-,-,-,-
Sonpy H,,11,18.20%,3.7,3.8,2,3.5,8.9,416,64.40%,26.7,576,1,0.34,0.21,0.12,70,8,-194,18.20%,0%,0,-
Sora5,,4,50%,6.2,4.8,1.5,4.5,8.9,433,52.60%,29.6,650,0.81,0.38,0.11,0.07,72,2,-50,0%,0%,0,-
Soraaa,,33,30.30%,2.2,0.6,4.2,8.5,1,238,68.50%,7.1,173,3.66,2.08,0.44,0.54,-40,0,14,18.20%,9.10%,0,-
Sotsy,,18,38.90%,2.1,1.9,3.7,5.7,7.4,369,53%,18.4,505,1.05,0.38,0.19,0.13,-124,-8,-269,11.10%,5.60%,0,6
SouI,,14,50%,2.7,1.1,4.6,11.5,1.3,262,60.80%,6.9,214,2.39,1.01,0.24,0.15,74,5,-114,28.60%,7.10%,0,1
Sounda,,30,43.30%,2.7,2.2,2.8,5.1,6,337,62.30%,16.2,374,1.81,0.49,0.5,0.33,-52,-5,-194,33.30%,6.70%,0,1
Sovereign,,14,0%,1.1,1.7,4.2,3.1,7.3,347,52.60%,23.9,506,0.83,0.3,0.15,0.12,-883,-18,-560,7.10%,7.10%,0,4
Soweto,,5,20%,1.3,1.6,5,5,7.7,371,46.70%,19.9,497,0.95,0.43,0.16,0.18,-168,-6,-59,20%,20%,0,2
Space,,12,33.30%,2.4,3.3,3.8,5.5,8.3,419,59.50%,21,524,0.78,0.28,0.17,0.01,-157,0,-170,8.30%,16.70%,0,2
Sparda,,26,38.50%,2.7,3,3.2,5.6,7.8,389,58.70%,23.6,666,0.97,0.49,0.1,0.15,-17,0,99,19.20%,3.80%,0,19
Spawn,,28,42.90%,5.6,4.3,1.9,6.3,9.5,436,60.50%,24.3,710,1.21,0.45,0.28,0.15,222,6,141,14.30%,3.60%,0,5
Speedy,,12,66.70%,6.2,3.2,2,9.3,5.9,351,76.70%,18.3,454,1.69,0.49,0.36,0.26,-83,0,10,41.70%,8.30%,0,2
Spica,,25,44%,3.6,1.7,2.5,7.4,6.7,347,76%,17.6,420,1.56,0.36,0.42,0.23,-1,3,84,16%,4%,0,2
Spirax,,23,87%,5.2,4,2.1,7,9.2,448,55.60%,24,753,1.13,0.41,0.25,0.19,319,4,189,21.70%,4.30%,0,7
Sponge,,40,25%,2,1.6,3.3,5,6.2,328,74.60%,16.4,359,1.49,0.37,0.41,0.3,-96,-3,-188,37.50%,10%,0,3
Spooder,,18,11.10%,1.3,0.9,3.4,3.3,7.1,326,47.60%,17.4,377,0.88,0.36,0.13,0.19,-249,0,135,16.70%,27.80%,0,3
Spooky,,32,78.10%,4.7,3.3,2.3,7.8,6.5,379,69.50%,19.7,497,1.69,0.42,0.43,0.16,414,9,417,21.90%,15.60%,0,5
Srtty,,28,60.70%,3.6,4.3,3.1,6.8,7.8,414,58.40%,22.8,665,0.94,0.34,0.19,0.14,688,14,205,17.90%,21.40%,0,9
Ssaiko,,2,0%,1,1,4,3,4.2,274,62.50%,11.5,261,1.3,0.29,0.3,0.22,-1054,-24,-1070,0%,0%,0,-
Ssol,,22,36.40%,2.8,4.1,3.2,4.7,9,435,66.10%,29.2,739,1.26,0.31,0.41,0.08,-127,12,98,27.30%,9.10%,0,10
Staargazing,,21,38.10%,1.8,0.9,5.8,9.3,1.2,257,72.30%,8.7,220,2.69,1.31,0.27,0.31,-309,-1,-292,14.30%,14.30%,0,1
Stalken,,25,56%,5,4.3,2.5,8,6.8,382,77.40%,23.1,638,1.12,0.19,0.27,0.15,537,12,495,28%,0%,0,4
Starlit,,46,37%,2.3,2.9,3.3,4.6,9.6,429,60.60%,28.5,758,1.29,0.39,0.35,0.19,-176,1,-65,17.40%,17.40%,0,19
Starry,,34,41.20%,3.4,3.7,2.6,5.4,9.5,430,69.90%,28.1,684,1.26,0.45,0.37,0.16,-117,-,-,-,-,-,-
Steal,,42,64.30%,4.2,3.6,3,9.3,5.9,367,72.90%,19.4,549,1.75,0.55,0.41,0.36,-60,-9,-348,33.30%,11.90%,0,-
Steeelback,,27,44.40%,2.4,0.6,3.7,8.6,0.9,235,68.80%,6.9,160,3.08,1.69,0.25,0.49,-225,-4,-33,44.40%,3.70%,0,-
Stefan,,32,59.40%,4.9,2.4,2.2,8.2,6.2,351,69.80%,19,487,1.44,0.29,0.35,0.19,40,3,134,34.40%,12.50%,1,-
Stefanko,,14,35.70%,2.4,1.4,2.9,5.5,7.4,349,49.30%,16.9,410,0.81,0.35,0.12,0.12,-768,-10,-259,7.10%,28.60%,0,-
Stend,,50,66%,4.3,1.2,3.1,11.9,1.1,266,75.80%,8.1,222,3.52,1.68,0.47,0.39,132,0,245,34%,10%,0,1
Stergios,,1,0%,1,0,4,4,4.5,257,36.40%,7.9,157,1.46,0.58,0.23,0.26,-1207,4,23,0%,0%,0,-
Sthe,,13,7.70%,0.8,0.4,5.6,4.2,1,214,62.40%,7.6,145,2.48,1.39,0.29,0.46,-627,-4,-423,30.80%,15.40%,0,-
StineR,,27,63%,3.2,2.2,3.3,8.5,6.3,353,68.80%,18.2,496,1.51,0.33,0.35,0.27,148,3,133,44.40%,3.70%,0,5
Sting,,18,55.60%,3.2,2.8,3.3,7.9,6.6,361,73.90%,24.5,581,1.6,0.32,0.44,0.26,-20,6,198,27.80%,33.30%,0,3
Stoneses,,2,0%,1.1,2,7.5,6,0.8,228,77.30%,5.1,142,3.37,1.82,0.32,0.61,66,-6,-6,0%,50%,0,-
Stookbeer,,12,50%,3.4,2.8,4.1,11.3,1.3,281,78.30%,9.2,263,3.78,1.8,0.54,0.34,429,6,607,41.70%,8.30%,0,-
Stormax,,33,60.60%,5.5,3,2.1,8.4,5.6,350,68.70%,19.1,476,1.32,0.27,0.28,0.22,146,-8,-212,39.40%,12.10%,0,5
Stravagante,,2,0%,1.9,3.5,3.5,3,6.7,339,52.60%,17.2,427,0.78,0.3,0.31,0.05,-1293,-24,258,0%,0%,0,1
Strix,,1,0%,0.3,0,3,1,7.2,293,20%,9.1,180,0.96,0.58,0.12,0.25,-2629,-64,-1017,0%,0%,0,-
Strode,,32,78.10%,5.7,4.7,1.6,4.6,10.5,478,58.50%,25.3,639,0.83,0.28,0.24,0.07,188,6,244,6.30%,15.60%,0,4
Sty1e,,29,37.90%,2.7,3.8,3.4,5.4,9.3,430,59.30%,23.6,671,1.46,0.45,0.49,0.16,-272,-1,0,27.60%,13.80%,0,-
Styx,,21,47.60%,3.8,5,3.1,7,7.9,419,63.90%,25,727,1.08,0.4,0.23,0.16,-358,-8,-195,4.80%,9.50%,0,2
Sultan1,,2,0%,1.4,5,5.5,2.5,6.4,405,67.50%,27.7,636,0.75,0.08,0.15,0.06,234,-16,-530,0%,0%,0,3
Summit,,32,71.90%,2.7,3,3.4,6.3,8.3,418,52.40%,24.5,730,1.24,0.35,0.3,0.19,762,13,336,25%,3.10%,0,21
Supa,,26,38.50%,3.8,4.6,2.6,5.2,9.4,442,72.10%,30.7,739,1.26,0.33,0.41,0.1,151,-2,-167,26.90%,3.80%,0,2
SuperCleber,,18,11.10%,2,2.2,2.9,3.7,8,371,53.70%,20.8,411,1.11,0.52,0.12,0.24,-443,-7,-159,16.70%,11.10%,0,6
Sven,,28,67.90%,2.7,3,3.5,6.6,7.8,409,48.40%,21.9,643,0.79,0.25,0.12,0.06,783,18,702,10.70%,17.90%,0,25
Sw3ry,,14,14.30%,2.2,0.6,3.4,6.9,0.9,219,68%,5.6,133,2.96,1.6,0.28,0.37,-166,-8,-297,35.70%,0%,0,-
SwordArt,,39,56.40%,3.7,0.8,2.7,9.2,1.6,261,69.30%,7.8,218,3.12,1.69,0.4,0.35,42,6,292,28.20%,10.30%,0,2
Syjin,,1,0%,0.9,1,7,5,4.5,290,85.70%,17.2,322,0.85,0.34,0.17,0.26,-1494,-57,-2172,0%,0%,0,-
Sylvie,,40,32.50%,2.6,1.8,2.9,5.6,6,329,70.20%,16.1,381,1.55,0.45,0.37,0.36,-209,-4,-185,27.50%,5%,0,3
Syzyf,,30,56.70%,3.5,3.5,2.3,4.7,8.8,415,56.30%,25.9,658,1.25,0.46,0.27,0.15,-240,-11,-172,10%,3.30%,0,9
Syzyfek,,18,38.90%,3.5,3.6,2.6,5.4,8.3,412,74.50%,29.1,698,1.24,0.4,0.32,0.13,-47,-6,86,33.30%,11.10%,0,1
TLamp,,14,42.90%,2.9,5.4,3.6,5.1,8.5,441,69.10%,29.1,727,1.24,0.46,0.24,0.16,613,10,144,28.60%,7.10%,0,1
TMuKK,,12,25%,2.1,1.4,4.2,7.5,1.9,266,72.10%,10.7,254,2.56,1.09,0.38,0.24,17,0,-60,25%,25%,0,2
TQ,,29,37.90%,2.2,0.7,4.8,9.8,1,254,71.20%,7.7,220,3.5,2.02,0.4,0.49,-142,-2,-100,34.50%,10.30%,0,1
TT789,,1,0%,1.2,3,5,3,8.2,376,54.50%,17.8,529,1.56,0.58,0.35,0.27,-2615,-13,-443,0%,100%,0,-
TaNa,,24,29.20%,2.5,3.3,3.3,5,8.2,406,63.20%,24.8,647,0.93,0.37,0.14,0.16,462,14,144,25%,16.70%,0,5
Taara,,1,0%,1.3,3,4,2,8.9,417,71.40%,35,782,0.99,0.3,0.34,0,747,-6,115,0%,0%,0,-
Taco,,36,52.80%,2.4,2.6,3.2,5.1,7.7,387,44.70%,18.1,541,1,0.38,0.18,0.2,-15,2,35,2.80%,8.30%,0,10
Tactical,,15,20%,3,2.8,1.9,2.9,9.7,415,67.50%,27,624,1.08,0.41,0.35,0.12,111,6,-46,13.30%,0%,0,1
Taeyoon,,37,40.50%,3.4,3.6,2.6,5.1,8.7,419,66.60%,27.3,673,1.73,0.63,0.49,0.19,-232,-12,-307,13.50%,8.10%,0,4
Tahahy,,23,26.10%,1.8,0.7,4.3,7,1.2,239,65.60%,7.1,167,3.46,1.88,0.52,0.59,-244,3,-250,13%,8.70%,0,-
Tak2,,2,0%,0.7,1,6,3,5.8,302,20%,18,413,1.01,0.12,0.29,0.07,-654,-12,-748,0%,100%,0,-
TakeSet,,18,44.40%,4.8,4.5,2.2,6,9.7,454,74.80%,32.3,794,1.24,0.38,0.36,0.09,-316,-1,59,5.60%,22.20%,0,-
Taki,,34,52.90%,3.8,0.6,3.1,11.3,1,250,71.50%,7.6,200,3.73,2.17,0.46,0.54,67,-1,125,47.10%,8.80%,0,1
TamoZ,,8,25%,1.8,2.9,4.1,4.4,7.7,375,37.80%,22.6,509,0.85,0.32,0.12,0.09,456,4,-23,50%,0%,0,5
Tangyuan,,29,24.10%,2.5,2.2,2.8,4.7,8.1,395,63.40%,23.3,537,1.91,0.75,0.48,0.21,-104,-,-,-,-,-,-
Targamas,,21,47.60%,2.6,0.2,3.1,8.1,1.3,233,68.50%,6.7,143,3.83,2.04,0.5,0.47,-76,3,76,23.80%,19%,0,1
Tarzan,,54,53.70%,4.1,2.3,2.4,7.4,6.6,358,71.70%,21.3,537,1.73,0.55,0.37,0.29,54,-,-,-,-,-,-
Tasteless,,33,60.60%,3.4,0.8,3.1,9.7,0.9,247,66%,6.7,164,2.87,1.3,0.3,0.31,-126,-11,-182,27.30%,6.10%,0,-
Tatu,,26,80.80%,7.8,4.2,1.8,10.3,6.6,394,71.40%,19,537,1.38,0.31,0.3,0.3,427,8,483,38.50%,11.50%,0,7
Tayto,,28,67.90%,2.7,2.8,3,5.3,7.5,389,47.40%,18.8,527,0.9,0.39,0.11,0.19,106,-1,20,10.70%,7.10%,0,11
Tazaku,,18,33.30%,3.6,4.8,2.9,5.7,8.7,441,77.10%,28.8,664,1.1,0.43,0.25,0.14,-63,-3,-13,44.40%,5.60%,0,3
Techoteco,,28,67.90%,4.4,4.8,3,8.4,7.2,413,75.40%,20.7,599,0.95,0.19,0.19,0.13,574,20,853,25%,3.60%,0,5
Teddy,,38,26.30%,3.1,3.4,2.2,3.6,9.6,417,73.20%,28.8,635,1.38,0.49,0.4,0.14,49,12,176,26.30%,5.30%,0,4
Telas,,37,75.70%,3.8,0.7,3.1,10.9,1.2,252,71.80%,6.9,182,3.84,2.03,0.49,0.44,37,2,-51,27%,18.90%,0,1
Tempester,,5,40%,2.3,1.2,2.4,4.4,9.2,404,47.50%,21.1,510,0.9,0.4,0.19,0.18,-656,-12,-615,20%,0%,0,1
Tenacity,,31,41.90%,2.6,3.4,3.2,4.9,8.5,413,54.40%,22.1,565,1.01,0.34,0.19,0.12,-104,3,-17,22.60%,16.10%,0,12
Th3Antonio,,21,33.30%,2.5,1.2,2.8,5.8,6.9,331,62.10%,17.6,397,0.85,0.35,0.15,0.15,-893,-18,-449,23.80%,4.80%,0,6
Thallnoss,,3,0%,0.7,0.7,4.3,2.3,4.5,266,47.60%,13.6,262,1.52,0.62,0.15,0.18,-1030,-18,-754,33.30%,0%,0,-
Thanatos,,20,70%,3.1,2.5,2.2,4.3,8.2,389,50.20%,17.5,440,1.13,0.32,0.27,0.16,396,8,360,25%,15%,0,7
ThayT,,15,40%,3.7,1.7,2.5,7.6,5.9,330,73.40%,18,395,1.75,0.5,0.45,0.32,-197,-7,-240,46.70%,13.30%,0,2
Thayger,,46,54.30%,3.3,1.9,3.5,9.5,6.4,353,67%,17.9,490,1.42,0.29,0.35,0.23,-81,1,34,45.70%,8.70%,0,3
TheNiu,,1,0%,0.3,1,4,0,7,318,33.30%,15.5,286,0.85,0.31,0.13,0.19,-623,-,-,-,-,-,-
TheSerius,,8,50%,2.1,3.3,4,5.3,7.4,388,62.20%,27.4,647,0.84,0.38,0.12,0.08,-378,-12,-352,0%,12.50%,0,2
Theocacs,,36,58.30%,3.6,2.3,3.4,9.8,5.6,346,76.60%,15.2,417,1.32,0.35,0.25,0.26,-374,-13,-381,33.30%,8.30%,0,3
Theodor,,1,0%,2,1,2,3,8.4,358,66.70%,21.8,355,0.62,0.31,0.04,0.09,-116,18,71,0%,0%,0,-
Theoloris,,14,28.60%,1.7,2.7,4.4,4.9,7.6,383,49.10%,24,597,0.69,0.35,0.07,0.02,119,-2,-238,21.40%,14.30%,0,9
Theoo,,7,0%,2.5,2.7,2.3,3,8.6,375,61.50%,24.5,434,0.97,0.38,0.21,0.13,-355,-10,-243,28.60%,28.60%,0,3
Thien,,34,79.40%,3.8,3.3,2.5,6.1,7.9,422,46.90%,19,604,1,0.33,0.19,0.17,588,5,261,11.80%,5.90%,0,23
Thomas,,21,90.50%,5.9,0.7,2.2,12.2,2.2,283,70.60%,7.5,210,2.95,1.42,0.34,0.24,276,19,464,19%,23.80%,0,-
Thraex,,6,0%,1.9,2.3,3,3.3,8.2,368,53.70%,25.7,531,0.97,0.4,0.15,0.13,-352,-7,-576,0%,0%,0,1
Tian,,54,72.20%,5.5,3,2,8,6.7,378,73.70%,17.2,466,1.81,0.54,0.46,0.26,99,-24,-789,3.70%,1.90%,0,1
Tianzhen,,20,60%,2.4,2.2,4.1,7.8,6,339,68.40%,13.9,344,1.69,0.54,0.36,0.38,-219,-,-,-,-,-,-
Time,,21,90.50%,6.6,4.9,2,8.5,7.6,424,75.10%,23.9,678,1.35,0.24,0.28,0.23,556,17,809,28.60%,14.30%,0,5
Tinowns,,34,47.10%,4.9,3,1.9,6.2,8.8,403,62.90%,28.3,755,1.39,0.54,0.33,0.23,-123,-1,109,2.90%,2.90%,1,1
Titan,,25,80%,6.8,5.9,2,7.5,9.2,460,73.20%,26.3,729,1.34,0.47,0.33,0.17,403,4,107,52%,8%,0,1
Toasty,,28,57.10%,3.8,5,2.9,5.9,8.4,428,61.20%,30.1,829,0.77,0.32,0.14,0.1,60,-5,93,17.90%,10.70%,0,7
Tochas,,17,41.20%,2.2,0.4,4.1,8.5,1.1,236,64.20%,7.3,174,3.02,1.39,0.41,0.36,-1,2,-127,35.30%,11.80%,0,-
Tockimo,,28,67.90%,4.3,1,3.1,12.2,1,263,76.70%,7.6,206,3.28,1.51,0.4,0.37,22,-6,-228,17.90%,21.40%,0,-
Toffe,,36,58.30%,4.5,4.6,2.2,5.3,9.4,460,64.60%,30.7,835,0.97,0.34,0.21,0.13,505,6,492,13.90%,8.30%,0,15
Togepi,,12,75%,2.8,2.9,3.1,5.8,7.4,389,42.30%,19.9,602,0.94,0.32,0.17,0.11,136,-6,81,16.70%,8.30%,0,3
TolanD,,46,63%,3.9,3.7,2.3,5.5,9.6,447,54.60%,27.1,720,1.14,0.36,0.26,0.14,131,6,212,15.20%,13%,1,16
Tomasino,,6,16.70%,1.3,3.7,4.7,2.5,8,407,39.40%,21.4,513,1.02,0.29,0.2,0.15,-960,-12,-906,0%,16.70%,0,1
Tomio,,6,0%,1.1,0.3,2.7,2.7,6.1,301,72.20%,19.6,359,1.43,0.26,0.41,0.19,-286,-6,-422,0%,33.30%,0,-
Tomo,,28,53.60%,4.5,4.3,2.5,6.7,8.8,434,73%,28,720,1.18,0.43,0.32,0.13,190,4,332,39.30%,7.10%,1,1
ToongE,,24,66.70%,4.6,6,2.6,6.2,9.6,493,68%,26.1,804,1.08,0.38,0.3,0.1,1117,15,487,33.30%,8.30%,1,5
TopLop,,36,55.60%,2.1,0.9,4.8,9.2,1.6,255,65.70%,7,179,3.04,1.48,0.39,0.33,-85,3,63,30.60%,19.40%,0,1
